product_id,warehouse_id,snapshot_date,stock_on_hand,reorder_point,safety_stock
Widget-115,Chicago,2025-02-25,409,93,62
Widget-115,Chicago,2025-02-26,425,93,62
Widget-115,Chicago,2025-02-27,405,93,62
Widget-115,Chicago,2025-02-28,433,93,62
Widget-115,Chicago,2025-03-01,449,93,62
Widget-115,Chicago,2025-03-02,462,93,62
Widget-115,Chicago,2025-03-03,457,93,62
Widget-115,Chicago,2025-03-04,482,93,62
Widget-115,Chicago,2025-03-05,505,93,62
Widget-115,Chicago,2025-03-06,495,93,62
Widget-115,Chicago,2025-03-07,473,93,62
Widget-115,Chicago,2025-03-08,496,93,62
Widget-115,Chicago,2025-03-09,512,93,62
Widget-115,Chicago,2025-03-10,482,93,62
Widget-115,Chicago,2025-03-11,495,93,62
Widget-115,Chicago,2025-03-12,470,93,62
Widget-115,Chicago,2025-03-13,440,93,62
Widget-115,Chicago,2025-03-14,431,93,62
Widget-115,Chicago,2025-03-15,451,93,62
Widget-115,Chicago,2025-03-16,474,93,62
Widget-115,Chicago,2025-03-17,456,93,62
Widget-115,Chicago,2025-03-18,463,93,62
Widget-115,Chicago,2025-03-19,481,93,62
Widget-115,Chicago,2025-03-20,495,93,62
Widget-115,Chicago,2025-03-21,505,93,62
Widget-115,Chicago,2025-03-22,514,93,62
Widget-115,Chicago,2025-03-23,514,93,62
Widget-115,Chicago,2025-03-24,498,93,62
Widget-115,Chicago,2025-03-25,517,93,62
Widget-115,Chicago,2025-03-26,488,93,62
Widget-115,Chicago,2025-03-27,510,93,62
Widget-115,Chicago,2025-03-28,510,93,62
Widget-115,Chicago,2025-03-29,505,93,62
Widget-115,Chicago,2025-03-30,476,93,62
Widget-115,Chicago,2025-03-31,456,93,62
Widget-115,Dallas,2025-01-01,281,93,62
Widget-115,Dallas,2025-01-02,271,93,62
Widget-115,Dallas,2025-01-03,299,93,62
Widget-115,Dallas,2025-01-04,299,93,62
Widget-115,Dallas,2025-01-05,294,93,62
Widget-115,Dallas,2025-01-06,293,93,62
Widget-115,Dallas,2025-01-07,301,93,62
Widget-115,Dallas,2025-01-08,291,93,62
Widget-115,Dallas,2025-01-09,309,93,62
Widget-115,Dallas,2025-01-10,294,93,62
Widget-115,Dallas,2025-01-11,270,93,62
Widget-115,Dallas,2025-01-12,261,93,62
Widget-115,Dallas,2025-01-13,237,93,62
Widget-115,Dallas,2025-01-14,208,93,62
Widget-115,Dallas,2025-01-15,214,93,62
Widget-115,Dallas,2025-01-16,197,93,62
Widget-115,Dallas,2025-01-17,174,93,62
Widget-115,Dallas,2025-01-18,172,93,62
Widget-115,Dallas,2025-01-19,185,93,62
Widget-115,Dallas,2025-01-20,161,93,62
Widget-115,Dallas,2025-01-21,168,93,62
Widget-115,Dallas,2025-01-22,182,93,62
Widget-115,Dallas,2025-01-23,173,93,62
Widget-115,Dallas,2025-01-24,186,93,62
Widget-115,Dallas,2025-01-25,172,93,62
Widget-115,Dallas,2025-01-26,157,93,62
Widget-115,Dallas,2025-01-27,159,93,62
Widget-115,Dallas,2025-01-28,167,93,62
Widget-115,Dallas,2025-01-29,171,93,62
Widget-115,Dallas,2025-01-30,178,93,62
Widget-115,Dallas,2025-01-31,207,93,62
Widget-115,Dallas,2025-02-01,208,93,62
Widget-115,Dallas,2025-02-02,230,93,62
Widget-115,Dallas,2025-02-03,202,93,62
Widget-115,Dallas,2025-02-04,225,93,62
Widget-115,Dallas,2025-02-05,197,93,62
Widget-115,Dallas,2025-02-06,174,93,62
Widget-115,Dallas,2025-02-07,189,93,62
Widget-115,Dallas,2025-02-08,189,93,62
Widget-115,Dallas,2025-02-09,213,93,62
Widget-115,Dallas,2025-02-10,191,93,62
Widget-115,Dallas,2025-02-11,165,93,62
Widget-115,Dallas,2025-02-12,162,93,62
Widget-115,Dallas,2025-02-13,146,93,62
Widget-115,Dallas,2025-02-14,164,93,62
Widget-115,Dallas,2025-02-15,160,93,62
Widget-115,Dallas,2025-02-16,171,93,62
Widget-115,Dallas,2025-02-17,171,93,62
Widget-115,Dallas,2025-02-18,199,93,62
Widget-115,Dallas,2025-02-19,208,93,62
Widget-115,Dallas,2025-02-20,195,93,62
Widget-115,Dallas,2025-02-21,202,93,62
Widget-115,Dallas,2025-02-22,220,93,62
Widget-115,Dallas,2025-02-23,243,93,62
Widget-115,Dallas,2025-02-24,216,93,62
Widget-115,Dallas,2025-02-25,206,93,62
Widget-115,Dallas,2025-02-26,222,93,62
Widget-115,Dallas,2025-02-27,233,93,62
Widget-115,Dallas,2025-02-28,225,93,62
Widget-115,Dallas,2025-03-01,239,93,62
Widget-115,Dallas,2025-03-02,230,93,62
Widget-115,Dallas,2025-03-03,200,93,62
Widget-115,Dallas,2025-03-04,194,93,62
Widget-115,Dallas,2025-03-05,217,93,62
Widget-115,Dallas,2025-03-06,240,93,62
Widget-115,Dallas,2025-03-07,250,93,62
Widget-115,Dallas,2025-03-08,247,93,62
Widget-115,Dallas,2025-03-09,274,93,62
Widget-115,Dallas,2025-03-10,280,93,62
Widget-115,Dallas,2025-03-11,260,93,62
Widget-115,Dallas,2025-03-12,251,93,62
Widget-115,Dallas,2025-03-13,274,93,62
Widget-115,Dallas,2025-03-14,298,93,62
Widget-115,Dallas,2025-03-15,292,93,62
Widget-115,Dallas,2025-03-16,314,93,62
Widget-115,Dallas,2025-03-17,304,93,62
Widget-115,Dallas,2025-03-18,309,93,62
Widget-115,Dallas,2025-03-19,336,93,62
Widget-115,Dallas,2025-03-20,325,93,62
Widget-115,Dallas,2025-03-21,310,93,62
Widget-115,Dallas,2025-03-22,307,93,62
Widget-115,Dallas,2025-03-23,332,93,62
Widget-115,Dallas,2025-03-24,330,93,62
Widget-115,Dallas,2025-03-25,349,93,62
Widget-115,Dallas,2025-03-26,344,93,62
Widget-115,Dallas,2025-03-27,353,93,62
Widget-115,Dallas,2025-03-28,324,93,62
Widget-115,Dallas,2025-03-29,342,93,62
Widget-115,Dallas,2025-03-30,321,93,62
Widget-115,Dallas,2025-03-31,303,93,62
Widget-116,LA-West,2025-01-01,232,64,42
Widget-116,LA-West,2025-01-02,209,64,42
Widget-116,LA-West,2025-01-03,184,64,42
Widget-116,LA-West,2025-01-04,189,64,42
Widget-116,LA-West,2025-01-05,208,64,42
Widget-116,LA-West,2025-01-06,201,64,42
Widget-116,LA-West,2025-01-07,173,64,42
Widget-116,LA-West,2025-01-08,168,64,42
Widget-116,LA-West,2025-01-09,173,64,42
Widget-116,LA-West,2025-01-10,163,64,42
Widget-116,LA-West,2025-01-11,145,64,42
Widget-116,LA-West,2025-01-12,166,64,42
Widget-116,LA-West,2025-01-13,146,64,42
Widget-116,LA-West,2025-01-14,123,64,42
Widget-116,LA-West,2025-01-15,149,64,42
Widget-116,LA-West,2025-01-16,164,64,42
Widget-116,LA-West,2025-01-17,179,64,42
Widget-116,LA-West,2025-01-18,196,64,42
Widget-116,LA-West,2025-01-19,179,64,42
Widget-116,LA-West,2025-01-20,181,64,42
Widget-116,LA-West,2025-01-21,152,64,42
Widget-116,LA-West,2025-01-22,181,64,42
Widget-116,LA-West,2025-01-23,202,64,42
Widget-116,LA-West,2025-01-24,172,64,42
Widget-116,LA-West,2025-01-25,152,64,42
Widget-116,LA-West,2025-01-26,127,64,42
Widget-116,LA-West,2025-01-27,128,64,42
Widget-116,LA-West,2025-01-28,112,64,42
Widget-116,LA-West,2025-01-29,93,64,42
Widget-116,LA-West,2025-01-30,99,64,42
Widget-116,LA-West,2025-01-31,97,64,42
Widget-116,LA-West,2025-02-01,121,64,42
Widget-116,LA-West,2025-02-02,134,64,42
Widget-116,LA-West,2025-02-03,125,64,42
Widget-116,LA-West,2025-02-04,140,64,42
Widget-116,LA-West,2025-02-05,123,64,42
Widget-116,LA-West,2025-02-06,111,64,42
Widget-116,LA-West,2025-02-07,85,64,42
Widget-116,LA-West,2025-02-08,89,64,42
Widget-116,LA-West,2025-02-09,83,64,42
Widget-116,LA-West,2025-02-10,102,64,42
Widget-116,LA-West,2025-02-11,109,64,42
Widget-116,LA-West,2025-02-12,87,64,42
Widget-116,LA-West,2025-02-13,114,64,42
Widget-116,LA-West,2025-02-14,90,64,42
Widget-116,LA-West,2025-02-15,112,64,42
Widget-116,LA-West,2025-02-16,99,64,42
Widget-116,LA-West,2025-02-17,70,64,42
Widget-116,LA-West,2025-02-18,91,64,42
Widget-116,LA-West,2025-02-19,70,64,42
Widget-116,LA-West,2025-02-20,83,64,42
Widget-116,LA-West,2025-02-21,54,64,42
Widget-116,LA-West,2025-02-22,83,64,42
Widget-116,LA-West,2025-02-23,97,64,42
Widget-116,LA-West,2025-02-24,74,64,42
Widget-116,LA-West,2025-02-25,101,64,42
Widget-116,LA-West,2025-02-26,125,64,42
Widget-116,LA-West,2025-02-27,101,64,42
Widget-116,LA-West,2025-02-28,105,64,42
Widget-116,LA-West,2025-03-01,97,64,42
Widget-116,LA-West,2025-03-02,74,64,42
Widget-116,LA-West,2025-03-03,64,64,42
Widget-116,LA-West,2025-03-04,66,64,42
Widget-116,LA-West,2025-03-05,82,64,42
Widget-116,LA-West,2025-03-06,52,64,42
Widget-116,LA-West,2025-03-07,33,64,42
Widget-116,LA-West,2025-03-08,13,64,42
Widget-116,LA-West,2025-03-09,30,64,42
Widget-116,LA-West,2025-03-10,29,64,42
Widget-116,LA-West,2025-03-11,2,64,42
Widget-116,LA-West,2025-03-12,5,64,42
Widget-116,LA-West,2025-03-13,0,64,42
Widget-116,LA-West,2025-03-14,1,64,42
Widget-116,LA-West,2025-03-15,0,64,42
Widget-116,LA-West,2025-03-16,0,64,42
Widget-116,LA-West,2025-03-17,0,64,42
Widget-116,LA-West,2025-03-18,26,64,42
Widget-116,LA-West,2025-03-19,45,64,42
Widget-116,LA-West,2025-03-20,26,64,42
Widget-116,LA-West,2025-03-21,19,64,42
Widget-116,LA-West,2025-03-22,21,64,42
Widget-116,LA-West,2025-03-23,0,64,42
Widget-116,LA-West,2025-03-24,0,64,42
Widget-116,LA-West,2025-03-25,0,64,42
Widget-116,LA-West,2025-03-26,0,64,42
Widget-116,LA-West,2025-03-27,18,64,42
Widget-116,LA-West,2025-03-28,17,64,42
Widget-116,LA-West,2025-03-29,0,64,42
Widget-116,LA-West,2025-03-30,0,64,42
Widget-116,LA-West,2025-03-31,0,64,42
Widget-116,LA-East,2025-01-01,191,64,42
Widget-116,LA-East,2025-01-02,184,64,42
Widget-116,LA-East,2025-01-03,204,64,42
Widget-116,LA-East,2025-01-04,201,64,42
Widget-116,LA-East,2025-01-05,202,64,42
Widget-116,LA-East,2025-01-06,196,64,42
Widget-116,LA-East,2025-01-07,193,64,42
Widget-116,LA-East,2025-01-08,183,64,42
Widget-116,LA-East,2025-01-09,160,64,42
Widget-116,LA-East,2025-01-10,165,64,42
Widget-116,LA-East,2025-01-11,194,64,42
Widget-116,LA-East,2025-01-12,172,64,42
Widget-116,LA-East,2025-01-13,181,64,42
Widget-116,LA-East,2025-01-14,171,64,42
Widget-116,LA-East,2025-01-15,191,64,42
Widget-116,LA-East,2025-01-16,161,64,42
Widget-116,LA-East,2025-01-17,183,64,42
Widget-116,LA-East,2025-01-18,205,64,42
Widget-116,LA-East,2025-01-19,178,64,42
Widget-116,LA-East,2025-01-20,157,64,42
Widget-116,LA-East,2025-01-21,152,64,42
Widget-116,LA-East,2025-01-22,161,64,42
Widget-116,LA-East,2025-01-23,133,64,42
Widget-116,LA-East,2025-01-24,146,64,42
Widget-116,LA-East,2025-01-25,173,64,42
Widget-116,LA-East,2025-01-26,151,64,42
Widget-116,LA-East,2025-01-27,152,64,42
Widget-116,LA-East,2025-01-28,124,64,42
Widget-116,LA-East,2025-01-29,97,64,42
Widget-116,LA-East,2025-01-30,72,64,42
Widget-116,LA-East,2025-01-31,50,64,42
Widget-116,LA-East,2025-02-01,45,64,42
Widget-116,LA-East,2025-02-02,16,64,42
Widget-116,LA-East,2025-02-03,0,64,42
Widget-116,LA-East,2025-02-04,19,64,42
Widget-116,LA-East,2025-02-05,9,64,42
Widget-116,LA-East,2025-02-06,0,64,42
Widget-116,LA-East,2025-02-07,0,64,42
Widget-116,LA-East,2025-02-08,4,64,42
Widget-116,LA-East,2025-02-09,23,64,42
Widget-116,LA-East,2025-02-10,51,64,42
Widget-116,LA-East,2025-02-11,58,64,42
Widget-116,LA-East,2025-02-12,60,64,42
Widget-116,LA-East,2025-02-13,86,64,42
Widget-116,LA-East,2025-02-14,70,64,42
Widget-116,LA-East,2025-02-15,50,64,42
Widget-116,LA-East,2025-02-16,29,64,42
Widget-116,LA-East,2025-02-17,34,64,42
Widget-116,LA-East,2025-02-18,17,64,42
Widget-116,LA-East,2025-02-19,0,64,42
Widget-116,LA-East,2025-02-20,14,64,42
Widget-116,LA-East,2025-02-21,31,64,42
Widget-116,LA-East,2025-02-22,44,64,42
Widget-116,LA-East,2025-02-23,67,64,42
Widget-116,LA-East,2025-02-24,73,64,42
Widget-116,LA-East,2025-02-25,93,64,42
Widget-116,LA-East,2025-02-26,91,64,42
Widget-116,LA-East,2025-02-27,95,64,42
Widget-116,LA-East,2025-02-28,117,64,42
Widget-116,LA-East,2025-03-01,106,64,42
Widget-116,LA-East,2025-03-02,96,64,42
Widget-116,LA-East,2025-03-03,99,64,42
Widget-116,LA-East,2025-03-04,127,64,42
Widget-116,LA-East,2025-03-05,145,64,42
Widget-116,LA-East,2025-03-06,167,64,42
Widget-116,LA-East,2025-03-07,179,64,42
Widget-116,LA-East,2025-03-08,181,64,42
Widget-116,LA-East,2025-03-09,169,64,42
Widget-116,LA-East,2025-03-10,146,64,42
Widget-116,LA-East,2025-03-11,146,64,42
Widget-116,LA-East,2025-03-12,126,64,42
Widget-116,LA-East,2025-03-13,103,64,42
Widget-116,LA-East,2025-03-14,97,64,42
Widget-116,LA-East,2025-03-15,115,64,42
Widget-116,LA-East,2025-03-16,104,64,42
Widget-116,LA-East,2025-03-17,111,64,42
Widget-116,LA-East,2025-03-18,87,64,42
Widget-116,LA-East,2025-03-19,109,64,42
Widget-116,LA-East,2025-03-20,91,64,42
Widget-116,LA-East,2025-03-21,99,64,42
Widget-116,LA-East,2025-03-22,111,64,42
Widget-116,LA-East,2025-03-23,90,64,42
Widget-116,LA-East,2025-03-24,67,64,42
Widget-116,LA-East,2025-03-25,78,64,42
Widget-116,LA-East,2025-03-26,101,64,42
Widget-116,LA-East,2025-03-27,113,64,42
Widget-116,LA-East,2025-03-28,102,64,42
Widget-116,LA-East,2025-03-29,88,64,42
Widget-116,LA-East,2025-03-30,68,64,42
Widget-116,LA-East,2025-03-31,53,64,42
Widget-116,Chicago,2025-01-01,206,64,42
Widget-116,Chicago,2025-01-02,201,64,42
Widget-116,Chicago,2025-01-03,228,64,42
Widget-116,Chicago,2025-01-04,249,64,42
Widget-116,Chicago,2025-01-05,255,64,42
Widget-116,Chicago,2025-01-06,276,64,42
Widget-116,Chicago,2025-01-07,254,64,42
Widget-116,Chicago,2025-01-08,258,64,42
Widget-116,Chicago,2025-01-09,230,64,42
Widget-116,Chicago,2025-01-10,230,64,42
Widget-116,Chicago,2025-01-11,241,64,42
Widget-116,Chicago,2025-01-12,217,64,42
Widget-116,Chicago,2025-01-13,188,64,42
Widget-116,Chicago,2025-01-14,182,64,42
Widget-116,Chicago,2025-01-15,191,64,42
Widget-116,Chicago,2025-01-16,172,64,42
Widget-116,Chicago,2025-01-17,171,64,42
Widget-116,Chicago,2025-01-18,194,64,42
Widget-116,Chicago,2025-01-19,193,64,42
Widget-116,Chicago,2025-01-20,191,64,42
Widget-116,Chicago,2025-01-21,201,64,42
Widget-116,Chicago,2025-01-22,181,64,42
Widget-116,Chicago,2025-01-23,201,64,42
Widget-116,Chicago,2025-01-24,222,64,42
Widget-116,Chicago,2025-01-25,214,64,42
Widget-116,Chicago,2025-01-26,200,64,42
Widget-116,Chicago,2025-01-27,182,64,42
Widget-116,Chicago,2025-01-28,184,64,42
Widget-116,Chicago,2025-01-29,154,64,42
Widget-116,Chicago,2025-01-30,183,64,42
Widget-116,Chicago,2025-01-31,192,64,42
Widget-116,Chicago,2025-02-01,174,64,42
Widget-116,Chicago,2025-02-02,181,64,42
Widget-116,Chicago,2025-02-03,153,64,42
Widget-116,Chicago,2025-02-04,138,64,42
Widget-116,Chicago,2025-02-05,149,64,42
Widget-116,Chicago,2025-02-06,125,64,42
Widget-116,Chicago,2025-02-07,148,64,42
Widget-116,Chicago,2025-02-08,170,64,42
Widget-116,Chicago,2025-02-09,142,64,42
Widget-116,Chicago,2025-02-10,125,64,42
Widget-116,Chicago,2025-02-11,110,64,42
Widget-116,Chicago,2025-02-12,83,64,42
Widget-116,Chicago,2025-02-13,83,64,42
Widget-116,Chicago,2025-02-14,65,64,42
Widget-116,Chicago,2025-02-15,61,64,42
Widget-116,Chicago,2025-02-16,89,64,42
Widget-116,Chicago,2025-02-17,59,64,42
Widget-116,Chicago,2025-02-18,53,64,42
Widget-116,Chicago,2025-02-19,59,64,42
Widget-116,Chicago,2025-02-20,78,64,42
Widget-116,Chicago,2025-02-21,91,64,42
Widget-116,Chicago,2025-02-22,71,64,42
Widget-116,Chicago,2025-02-23,49,64,42
Widget-116,Chicago,2025-02-24,78,64,42
Widget-116,Chicago,2025-02-25,54,64,42
Widget-116,Chicago,2025-02-26,37,64,42
Widget-116,Chicago,2025-02-27,36,64,42
Widget-116,Chicago,2025-02-28,29,64,42
Widget-116,Chicago,2025-03-01,1,64,42
Widget-116,Chicago,2025-03-02,18,64,42
Widget-116,Chicago,2025-03-03,26,64,42
Widget-116,Chicago,2025-03-04,22,64,42
Widget-116,Chicago,2025-03-05,0,64,42
Widget-116,Chicago,2025-03-06,7,64,42
Widget-116,Chicago,2025-03-07,2,64,42
Widget-116,Chicago,2025-03-08,0,64,42
Widget-116,Chicago,2025-03-09,28,64,42
Widget-116,Chicago,2025-03-10,39,64,42
Widget-116,Chicago,2025-03-11,20,64,42
Widget-116,Chicago,2025-03-12,43,64,42
Widget-116,Chicago,2025-03-13,63,64,42
Widget-116,Chicago,2025-03-14,70,64,42
Widget-116,Chicago,2025-03-15,85,64,42
Widget-116,Chicago,2025-03-16,89,64,42
Widget-116,Chicago,2025-03-17,68,64,42
Widget-116,Chicago,2025-03-18,46,64,42
Widget-116,Chicago,2025-03-19,38,64,42
Widget-116,Chicago,2025-03-20,37,64,42
Widget-116,Chicago,2025-03-21,58,64,42
Widget-116,Chicago,2025-03-22,78,64,42
Widget-116,Chicago,2025-03-23,69,64,42
Widget-116,Chicago,2025-03-24,85,64,42
Widget-116,Chicago,2025-03-25,63,64,42
Widget-116,Chicago,2025-03-26,51,64,42
Widget-116,Chicago,2025-03-27,28,64,42
Widget-116,Chicago,2025-03-28,51,64,42
Widget-116,Chicago,2025-03-29,24,64,42
Widget-116,Chicago,2025-03-30,0,64,42
Widget-116,Chicago,2025-03-31,0,64,42
Widget-116,Dallas,2025-01-01,271,64,42
Widget-116,Dallas,2025-01-02,269,64,42
Widget-116,Dallas,2025-01-03,257,64,42
Widget-116,Dallas,2025-01-04,232,64,42
Widget-116,Dallas,2025-01-05,206,64,42
Widget-116,Dallas,2025-01-06,233,64,42
Widget-116,Dallas,2025-01-07,245,64,42
Widget-116,Dallas,2025-01-08,270,64,42
Widget-116,Dallas,2025-01-09,244,64,42
Widget-116,Dallas,2025-01-10,272,64,42
Widget-116,Dallas,2025-01-11,249,64,42
Widget-116,Dallas,2025-01-12,245,64,42
Widget-116,Dallas,2025-01-13,251,64,42
Widget-116,Dallas,2025-01-14,263,64,42
Widget-116,Dallas,2025-01-15,290,64,42
Widget-116,Dallas,2025-01-16,304,64,42
Widget-116,Dallas,2025-01-17,311,64,42
Widget-116,Dallas,2025-01-18,317,64,42
Widget-116,Dallas,2025-01-19,304,64,42
Widget-116,Dallas,2025-01-20,299,64,42
Widget-116,Dallas,2025-01-21,310,64,42
Widget-116,Dallas,2025-01-22,295,64,42
Widget-116,Dallas,2025-01-23,286,64,42
Widget-116,Dallas,2025-01-24,301,64,42
Widget-116,Dallas,2025-01-25,293,64,42
Widget-116,Dallas,2025-01-26,309,64,42
Widget-116,Dallas,2025-01-27,281,64,42
Widget-116,Dallas,2025-01-28,253,64,42
Widget-116,Dallas,2025-01-29,234,64,42
Widget-116,Dallas,2025-01-30,226,64,42
Widget-116,Dallas,2025-01-31,242,64,42
Widget-116,Dallas,2025-02-01,222,64,42
Widget-116,Dallas,2025-02-02,233,64,42
Widget-116,Dallas,2025-02-03,254,64,42
Widget-116,Dallas,2025-02-04,270,64,42
Widget-116,Dallas,2025-02-05,289,64,42
Widget-116,Dallas,2025-02-06,315,64,42
Widget-116,Dallas,2025-02-07,330,64,42
Widget-116,Dallas,2025-02-08,328,64,42
Widget-116,Dallas,2025-02-09,354,64,42
Widget-116,Dallas,2025-02-10,329,64,42
Widget-116,Dallas,2025-02-11,344,64,42
Widget-116,Dallas,2025-02-12,329,64,42
Widget-116,Dallas,2025-02-13,332,64,42
Widget-116,Dallas,2025-02-14,352,64,42
Widget-116,Dallas,2025-02-15,358,64,42
Widget-116,Dallas,2025-02-16,338,64,42
Widget-116,Dallas,2025-02-17,318,64,42
Widget-116,Dallas,2025-02-18,340,64,42
Widget-116,Dallas,2025-02-19,334,64,42
Widget-116,Dallas,2025-02-20,361,64,42
Widget-116,Dallas,2025-02-21,349,64,42
Widget-116,Dallas,2025-02-22,350,64,42
Widget-116,Dallas,2025-02-23,369,64,42
Widget-116,Dallas,2025-02-24,396,64,42
Widget-116,Dallas,2025-02-25,373,64,42
Widget-116,Dallas,2025-02-26,397,64,42
Widget-116,Dallas,2025-02-27,378,64,42
Widget-116,Dallas,2025-02-28,388,64,42
Widget-116,Dallas,2025-03-01,392,64,42
Widget-116,Dallas,2025-03-02,367,64,42
Widget-116,Dallas,2025-03-03,357,64,42
Widget-116,Dallas,2025-03-04,379,64,42
Widget-116,Dallas,2025-03-05,374,64,42
Widget-116,Dallas,2025-03-06,399,64,42
Widget-116,Dallas,2025-03-07,369,64,42
Widget-116,Dallas,2025-03-08,355,64,42
Widget-116,Dallas,2025-03-09,359,64,42
Widget-116,Dallas,2025-03-10,355,64,42
Widget-116,Dallas,2025-03-11,374,64,42
Widget-116,Dallas,2025-03-12,393,64,42
Widget-116,Dallas,2025-03-13,364,64,42
Widget-116,Dallas,2025-03-14,369,64,42
Widget-116,Dallas,2025-03-15,339,64,42
Widget-116,Dallas,2025-03-16,318,64,42
Widget-116,Dallas,2025-03-17,318,64,42
Widget-116,Dallas,2025-03-18,344,64,42
Widget-116,Dallas,2025-03-19,350,64,42
Widget-116,Dallas,2025-03-20,324,64,42
Widget-116,Dallas,2025-03-21,334,64,42
Widget-116,Dallas,2025-03-22,349,64,42
Widget-116,Dallas,2025-03-23,371,64,42
Widget-116,Dallas,2025-03-24,353,64,42
Widget-116,Dallas,2025-03-25,367,64,42
Widget-116,Dallas,2025-03-26,395,64,42
Widget-116,Dallas,2025-03-27,388,64,42
Widget-116,Dallas,2025-03-28,384,64,42
Widget-116,Dallas,2025-03-29,354,64,42
Widget-116,Dallas,2025-03-30,372,64,42
Widget-116,Dallas,2025-03-31,361,64,42
Widget-117,LA-West,2025-01-01,369,100,67
Widget-117,LA-West,2025-01-02,370,100,67
Widget-117,LA-West,2025-01-03,398,100,67
Widget-117,LA-West,2025-01-04,411,100,67
Widget-117,LA-West,2025-01-05,437,100,67
Widget-117,LA-West,2025-01-06,463,100,67
Widget-117,LA-West,2025-01-07,457,100,67
Widget-117,LA-West,2025-01-08,451,100,67
Widget-117,LA-West,2025-01-09,470,100,67
Widget-117,LA-West,2025-01-10,453,100,67
Widget-117,LA-West,2025-01-11,465,100,67
Widget-117,LA-West,2025-01-12,461,100,67
Widget-117,LA-West,2025-01-13,478,100,67
Widget-117,LA-West,2025-01-14,479,100,67
Widget-117,LA-West,2025-01-15,475,100,67
Widget-117,LA-West,2025-01-16,448,100,67
Widget-117,LA-West,2025-01-17,467,100,67
Widget-117,LA-West,2025-01-18,475,100,67
Widget-117,LA-West,2025-01-19,455,100,67
Widget-117,LA-West,2025-01-20,472,100,67
Widget-117,LA-West,2025-01-21,489,100,67
Widget-117,LA-West,2025-01-22,461,100,67
Widget-117,LA-West,2025-01-23,455,100,67
Widget-117,LA-West,2025-01-24,479,100,67
Widget-117,LA-West,2025-01-25,472,100,67
Widget-117,LA-West,2025-01-26,450,100,67
Widget-117,LA-West,2025-01-27,427,100,67
Widget-117,LA-West,2025-01-28,435,100,67
Widget-117,LA-West,2025-01-29,435,100,67
Widget-117,LA-West,2025-01-30,461,100,67
Widget-117,LA-West,2025-01-31,489,100,67
Widget-117,LA-West,2025-02-01,475,100,67
Widget-117,LA-West,2025-02-02,487,100,67
Widget-117,LA-West,2025-02-03,487,100,67
Widget-117,LA-West,2025-02-04,460,100,67
Widget-117,LA-West,2025-02-05,433,100,67
Widget-117,LA-West,2025-02-06,439,100,67
Widget-117,LA-West,2025-02-07,416,100,67
Widget-117,LA-West,2025-02-08,427,100,67
Widget-117,LA-West,2025-02-09,445,100,67
Widget-117,LA-West,2025-02-10,420,100,67
Widget-117,LA-West,2025-02-11,398,100,67
Widget-117,LA-West,2025-02-12,409,100,67
Widget-117,LA-West,2025-02-13,386,100,67
Widget-117,LA-West,2025-02-14,387,100,67
Widget-117,LA-West,2025-02-15,371,100,67
Widget-117,LA-West,2025-02-16,358,100,67
Widget-117,LA-West,2025-02-17,350,100,67
Widget-117,LA-West,2025-02-18,324,100,67
Widget-117,LA-West,2025-02-19,343,100,67
Widget-117,LA-West,2025-02-20,339,100,67
Widget-117,LA-West,2025-02-21,341,100,67
Widget-117,LA-West,2025-02-22,312,100,67
Widget-117,LA-West,2025-02-23,340,100,67
Widget-117,LA-West,2025-02-24,351,100,67
Widget-117,LA-West,2025-02-25,358,100,67
Widget-117,LA-West,2025-02-26,386,100,67
Widget-117,LA-West,2025-02-27,383,100,67
Widget-117,LA-West,2025-02-28,376,100,67
Widget-117,LA-West,2025-03-01,396,100,67
Widget-117,LA-West,2025-03-02,386,100,67
Widget-117,LA-West,2025-03-03,386,100,67
Widget-117,LA-West,2025-03-04,366,100,67
Widget-117,LA-West,2025-03-05,385,100,67
Widget-117,LA-West,2025-03-06,382,100,67
Widget-117,LA-West,2025-03-07,399,100,67
Widget-117,LA-West,2025-03-08,408,100,67
Widget-117,LA-West,2025-03-09,381,100,67
Widget-117,LA-West,2025-03-10,393,100,67
Widget-117,LA-West,2025-03-11,404,100,67
Widget-117,LA-West,2025-03-12,389,100,67
Widget-117,LA-West,2025-03-13,370,100,67
Widget-117,LA-West,2025-03-14,361,100,67
Widget-117,LA-West,2025-03-15,365,100,67
Widget-117,LA-West,2025-03-16,377,100,67
Widget-117,LA-West,2025-03-17,402,100,67
Widget-117,LA-West,2025-03-18,387,100,67
Widget-117,LA-West,2025-03-19,380,100,67
Widget-117,LA-West,2025-03-20,384,100,67
Widget-117,LA-West,2025-03-21,381,100,67
Widget-117,LA-West,2025-03-22,407,100,67
Widget-117,LA-West,2025-03-23,418,100,67
Widget-117,LA-West,2025-03-24,416,100,67
Widget-117,LA-West,2025-03-25,406,100,67
Widget-117,LA-West,2025-03-26,423,100,67
Widget-117,LA-West,2025-03-27,450,100,67
Widget-117,LA-West,2025-03-28,444,100,67
Widget-117,LA-West,2025-03-29,452,100,67
Widget-117,LA-West,2025-03-30,452,100,67
Widget-117,LA-West,2025-03-31,436,100,67
Widget-117,LA-East,2025-01-01,330,100,67
Widget-117,LA-East,2025-01-02,337,100,67
Widget-117,LA-East,2025-01-03,364,100,67
Widget-117,LA-East,2025-01-04,383,100,67
Widget-117,LA-East,2025-01-05,374,100,67
Widget-117,LA-East,2025-01-06,403,100,67
